Name,Ac,Activate,Aggravate,AntiTheft,Blessed,Blows,BrandAcid,BrandCold,BrandElec,BrandFire,BrandPois,Category,Cha,Chance1,Chance2,Chance3,Chance4,Chaotic,Con,Cost,Cursed,Dd,Dex,DrainExp,DreadCurse,Ds,EasyKnow,Feather,FreeAct,FriendlyName,HeavyCurse,HideType,HoldLife,IgnoreAcid,IgnoreCold,IgnoreElec,IgnoreFire,ImAcid,ImCold,ImElec,ImFire,Impact,Infra,InstaArt,Int,KillDragon,Level,Lightsource,Locale1,Locale2,Locale3,Locale4,NoMagic,NoTele,PermaCurse,Pval,Reflect,Regen,ResAcid,ResBlind,ResChaos,ResCold,ResConf,ResDark,ResDisen,ResElec,ResFear,ResFire,ResLight,ResNether,ResNexus,ResPois,ResShards,ResSound,Search,SeeInvis,ShElec,ShFire,ShowMods,SlayAnimal,SlayDemon,SlayDragon,SlayEvil,SlayGiant,SlayOrc,SlayTroll,SlayUndead,SlowDigest,Speed,Stealth,Str,SubCategory,SustCha,SustCon,SustDex,SustInt,SustStr,SustWis,Telepathy,Teleport,ToA,ToD,ToH,Tried,Tunnel,Vampiric,Vorpal,Weight,Wis,Wraith,XtraMight,XtraShots,Character,Colour
Scroll:Satisfy Hunger,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,1,1,1,False,False,10,False,0,False,False,False,0,False,False,False,Satisfy Hunger,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,20,50,75,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Scroll:Summon Monster,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,0,0,0,False,False,0,False,0,False,False,False,0,False,False,False,Summon Monster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Scroll:Summon Undead,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,0,0,0,False,False,0,False,0,False,False,False,0,False,False,False,Summon Undead,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,15,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Scroll:Teleport Level,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,0,0,0,False,False,50,False,0,False,False,False,0,False,False,False,Teleport Level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Scroll:Teleportation,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,0,0,0,False,False,40,False,0,False,False,False,0,False,False,False,Teleportation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Scroll:Trap Creation,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,0,0,0,False,False,0,False,0,False,False,False,0,False,False,False,Trap Creation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Scroll:Trap Detection,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,1,0,0,False,False,35,False,0,False,False,False,0,False,False,False,Trap Detection,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,10,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Scroll:Trap/Door Destruction,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,0,0,0,False,False,50,False,0,False,False,False,0,False,False,False,Trap/Door Destruction,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Scroll:Treasure Detection,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,0,0,0,False,False,15,False,0,False,False,False,0,False,False,False,Treasure Detection,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Scroll:Word of Recall,0,False,False,False,False,False,False,False,False,False,False,Scroll,False,1,0,0,0,False,False,150,False,0,False,False,False,0,False,False,False,Word of Recall,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,?,Background
Shield:Dragon Shield,8,False,False,False,False,False,False,False,False,False,False,Shield,False,4,0,0,0,False,False,10000,False,1,False,False,False,3,False,False,False,& Dragon Shield~,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,70,False,80,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False,10,0,0,False,False,False,False,100,False,False,False,False,[,BrightGreen
Shield:Large Leather Shield,4,False,False,False,False,False,False,False,False,False,False,Shield,False,1,0,0,0,False,False,120,False,1,False,False,False,2,False,False,False,& Large Leather Shield~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,15,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,100,False,False,False,False,),BrightBrown
Shield:Large Metal Shield,5,False,False,False,False,False,False,False,False,False,False,Shield,False,1,0,0,0,False,False,200,False,1,False,False,False,3,False,False,False,& Large Metal Shield~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,False,30,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,120,False,False,False,False,),Grey
Shield:Shield of Deflection,10,False,False,False,False,False,False,False,False,False,False,Shield,False,8,0,0,0,False,False,10000,False,1,False,False,False,1,False,False,False,& Shield~ of Deflection,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,70,False,70,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,False,False,False,False,False,False,False,10,0,0,False,False,False,False,100,False,False,False,False,[,BrightBlue
Shield:Small Leather Shield,2,False,False,False,False,False,False,False,False,False,False,Shield,False,1,0,0,0,False,False,30,False,1,False,False,False,1,False,False,False,& Small Leather Shield~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,3,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,),BrightBrown
Shield:Small Metal Shield,3,False,False,False,False,False,False,False,False,False,False,Shield,False,1,0,0,0,False,False,50,False,1,False,False,False,2,False,False,False,& Small Metal Shield~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,65,False,False,False,False,),Grey
Shot:Iron Shot,0,False,False,False,False,False,False,False,False,False,False,Shot,False,1,0,0,0,False,False,2,False,1,False,False,False,3,False,False,False,& Iron Shot~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,3,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,5,False,False,False,False,{,Grey
Shot:Rounded Pebble,0,False,False,False,False,False,False,False,False,False,False,Shot,False,1,0,0,0,False,False,1,False,1,False,False,False,2,False,False,False,& Rounded Pebble~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,4,False,False,False,False,{,Grey
Skeleton:Broken Bone,0,False,False,False,False,False,False,False,False,False,False,Skeleton,False,1,0,0,0,False,False,0,False,1,False,False,False,1,False,False,False,& Broken Bone~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,2,False,False,False,False,~,Beige
Skeleton:Broken Skull,0,False,False,False,False,False,False,False,False,False,False,Skeleton,False,1,0,0,0,False,False,0,False,1,False,False,False,1,False,False,False,& Broken Skull~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,1,False,False,False,False,~,Beige
Skeleton:Canine Skeleton,0,False,False,False,False,False,False,False,False,False,False,Skeleton,False,1,0,0,0,False,False,0,False,1,False,False,False,1,False,False,False,& Canine Skeleton~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,10,False,False,False,False,~,Beige
Skeleton:Dwarf Skeleton,0,False,False,False,False,False,False,False,False,False,False,Skeleton,False,1,0,0,0,False,False,0,False,1,False,False,False,2,False,False,False,& Dwarf Skeleton~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,~,Beige
Skeleton:Elf Skeleton,0,False,False,False,False,False,False,False,False,False,False,Skeleton,False,1,0,0,0,False,False,0,False,1,False,False,False,2,False,False,False,& Elf Skeleton~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,40,False,False,False,False,~,Beige
Skeleton:Gnome Skeleton,0,False,False,False,False,False,False,False,False,False,False,Skeleton,False,1,0,0,0,False,False,0,False,1,False,False,False,2,False,False,False,& Gnome Skeleton~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,~,Beige
Skeleton:Human Skeleton,0,False,False,False,False,False,False,False,False,False,False,Skeleton,False,1,0,0,0,False,False,0,False,1,False,False,False,2,False,False,False,& Human Skeleton~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,60,False,False,False,False,~,Beige
Skeleton:Rodent Skeleton,0,False,False,False,False,False,False,False,False,False,False,Skeleton,False,1,0,0,0,False,False,0,False,1,False,False,False,1,False,False,False,& Rodent Skeleton~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,10,False,False,False,False,~,Beige
SoftArmor:Filthy Rag,1,False,False,False,False,False,False,False,False,False,False,SoftArmor,False,1,0,0,0,False,False,1,False,0,False,False,False,0,False,False,False,& Filthy Rag~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,-1,0,0,False,False,False,False,20,False,False,False,False,(,Black
SoftArmor:Hard Leather Armour,6,False,False,False,False,False,False,False,False,False,False,SoftArmor,False,1,0,0,0,False,False,150,False,1,False,False,False,1,False,False,False,Hard Leather Armour~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False,0,0,-1,False,False,False,False,100,False,False,False,False,(,BrightBrown
SoftArmor:Hard Studded Leather,7,False,False,False,False,False,False,False,False,False,False,SoftArmor,False,1,0,0,0,False,False,200,False,1,False,False,False,2,False,False,False,Hard Studded Leather~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,False,False,False,False,False,False,False,0,0,-1,False,False,False,False,110,False,False,False,False,(,BrightBrown
SoftArmor:Leather Scale Mail,11,False,False,False,False,False,False,False,False,False,False,SoftArmor,False,1,0,0,0,False,False,450,False,1,False,False,False,1,False,False,False,Leather Scale Mail~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,15,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,False,False,False,False,False,False,False,0,0,-1,False,False,False,False,140,False,False,False,False,(,BrightBrown
SoftArmor:Robe,2,False,False,False,False,False,False,False,False,False,False,SoftArmor,False,1,1,0,0,False,False,4,False,0,False,False,False,0,False,False,False,& Robe~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,50,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,20,False,False,False,False,(,Blue
SoftArmor:Soft Leather Armour,4,False,False,False,False,False,False,False,False,False,False,SoftArmor,False,1,0,0,0,False,False,18,False,0,False,False,False,0,False,False,False,Soft Leather Armour~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,3,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,80,False,False,False,False,(,BrightBrown
SoftArmor:Soft Studded Leather,5,False,False,False,False,False,False,False,False,False,False,SoftArmor,False,1,0,0,0,False,False,35,False,1,False,False,False,1,False,False,False,Soft Studded Leather~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,3,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,90,False,False,False,False,(,BrightBrown
SorceryBook:[Beginner's Handbook],0,False,False,False,False,False,False,False,False,False,False,SorceryBook,False,1,0,0,0,False,False,100,False,1,False,False,False,1,False,False,False,[Beginner's Handbook],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,?,BrightBlue
SorceryBook:[Liber Ivonis],0,False,False,False,False,False,False,False,False,False,False,SorceryBook,False,3,0,0,0,False,False,100000,False,1,False,False,False,1,False,False,False,[Liber Ivonis],False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,90,False,90,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,?,Blue
SorceryBook:[Master Sorcerer's Handbook],0,False,False,False,False,False,False,False,False,False,False,SorceryBook,False,1,0,0,0,False,False,1000,False,1,False,False,False,1,False,False,False,[Master Sorcerer's Handbook],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,?,BrightBlue
SorceryBook:[Unaussprechlichen Kulten],0,False,False,False,False,False,False,False,False,False,False,SorceryBook,False,1,0,0,0,False,False,25000,False,1,False,False,False,1,False,False,False,[Unaussprechlichen Kulten],False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,40,False,40,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,?,Blue
Spike:Iron Spike,0,False,False,False,False,False,False,False,False,False,False,Spike,False,1,0,0,0,False,False,1,False,1,False,False,False,1,False,False,False,& Iron Spike~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,10,False,False,False,False,~,Black
Staff:*Destruction*,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,1,0,0,False,False,2500,False,1,False,False,False,2,False,False,False,*Destruction*,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,False,50,70,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Cure Light Wounds,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,350,False,1,False,False,False,2,False,False,False,Cure Light Wounds,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Curing,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,1000,False,1,False,False,False,2,False,False,False,Curing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,25,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Darkness,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,1,0,0,False,False,0,False,1,False,False,False,2,False,False,False,Darkness,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,50,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Detect Evil,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,350,False,1,False,False,False,2,False,False,False,Detect Evil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Detect Invisible,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,200,False,1,False,False,False,2,False,False,False,Detect Invisible,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,5,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Dispel Evil,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,1200,False,1,False,False,False,2,False,False,False,Dispel Evil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,False,50,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Door/Stair Location,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,350,False,1,False,False,False,2,False,False,False,Door/Stair Location,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Earthquakes,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,350,False,1,False,False,False,2,False,False,False,Earthquakes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,False,40,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Enlightenment,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,750,False,1,False,False,False,2,False,False,False,Enlightenment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Carnage,0,False,False,False,False,False,False,False,False,False,False,Staff,False,4,0,0,0,False,False,3500,False,1,False,False,False,2,False,False,False,Carnage,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,False,70,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Haste Monsters,0,False,False,False,False,False,False,False,False,False,False,Staff,False,1,0,0,0,False,False,0,False,1,False,False,False,2,False,False,False,Haste Monsters,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Healing,0,False,False,False,False,False,False,False,False,False,False,Staff,False,2,0,0,0,False,False,5000,False,1,False,False,False,2,False,False,False,Healing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,False,70,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
Staff:Holiness,0,False,False,False,False,False,False,False,False,False,False,Staff,False,2,0,0,0,False,False,4500,False,1,False,False,False,2,False,False,False,Holiness,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,False,70,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,50,False,False,False,False,_,Background
